المنطقة,المدينة,نوع القطاع,نوع الخدمة,نوع الوكالة,التاريخ ميلادي,التاريخ هجري,عدد الوكالات الصادرة
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/10,1447/12/24,3
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/10,1447/12/24,3
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,3
منطقة القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2026/06/10,1447/12/24,3
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/10,1447/12/24,3
منطقة حائل,حائل,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/10,1447/12/24,3
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/10,1447/12/24,3
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/10,1447/12/24,3
منطقة مكة المكرمه,مكة المكرمة,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,3
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,أذونات المحاكم,2026/06/10,1447/12/24,2
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2026/06/10,1447/12/24,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,إثباتات المحاكم,2026/06/10,1447/12/24,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,إنهائات المحاكم,2026/06/10,1447/12/24,2
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,الرئاسات الحكومية,2026/06/10,1447/12/24,2
منطقة الباحة,قلوه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,2
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,2
منطقة الرياض,الدلم,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/10,1447/12/24,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,إنهائات المحاكم,2026/06/10,1447/12/24,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2026/06/10,1447/12/24,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/10,1447/12/24,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المرور,2026/06/10,1447/12/24,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/10,1447/12/24,2
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2026/06/10,1447/12/24,2
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,2
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2026/06/10,1447/12/24,2
منطقة الشرقية,الظهران,القطاع العام,خدمة إلكترونية جزئيا,إثباتات المحاكم,2026/06/10,1447/12/24,2
منطقة الشرقية,الظهران,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/10,1447/12/24,2
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/10,1447/12/24,2
منطقة القصيم,البكيريه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,2
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/10,1447/12/24,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/10,1447/12/24,2
منطقة جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2026/06/10,1447/12/24,2
منطقة عسير,ابها,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/10,1447/12/24,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/10,1447/12/24,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/10,1447/12/24,2
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2026/06/10,1447/12/24,2
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,التراخيص الصناعية,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,برنامج رسوم الأراضي البيضاء,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/10,1447/12/24,1
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2026/06/10,1447/12/24,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2026/06/10,1447/12/24,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,المرور,2026/06/10,1447/12/24,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,المنح الزراعية,2026/06/10,1447/12/24,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2026/06/10,1447/12/24,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,شركات الاتصالات,2026/06/10,1447/12/24,1
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,شركة الكهرباء,2026/06/10,1447/12/24,1
منطقة الباحة,الباحه,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/10,1447/12/24,1
منطقة الجوف,سكاكا,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2026/06/10,1447/12/24,1
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2026/06/10,1447/12/24,1
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,المرور,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركة الكهرباء,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الأمانات والبلديات,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المنح السكنية,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الهيئات الحكومية,2026/06/10,1447/12/24,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,تصاريح القوارب والصيد,2026/06/10,1447/12/24,1
