السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الجوف,سكاكا,الشعيب,دور,سكني,1,30000,200
2026,1,الجوف,القريات,الرفاع,فيلا,سكني,1,36000,72
2026,1,الجوف,سكاكا,الرحمانية,استديو,سكني,32,13116,420.01
2026,1,الجوف,دومة الجندل,الرديفة والرافعية,شقة,سكني,17,13657.14,94.51
2026,1,الجوف,سكاكا,الناصرية,مكتب,تجاري,3,0,0
2026,1,الجوف,سكاكا,السوق,محل,تجاري,67,0,0
2026,1,الجوف,دومة الجندل,الغربي,شقة,سكني,27,11152.38,83.98
2026,1,الجوف,سكاكا,الضاحية,شقة,سكني,7,10200,71.79
2026,1,الجوف,القريات,الواحة,فيلا,سكني,1,20400,68
2026,1,الجوف,سكاكا,الشعيب,محل,تجاري,33,0,0
2026,1,الجوف,القريات,غرناطة,شقة,سكني,3,14000,93.33
2026,1,الجوف,سكاكا,الصفاء,استديو,سكني,2,10800,244
2026,1,الجوف,القريات,الملك فهد,استديو,سكني,2,10200,244
2026,1,الجوف,دومة الجندل,العزيزية,استديو,سكني,3,5100,115.5
2026,1,الجوف,هديب,هديب,محل,تجاري,1,0,0
2026,1,الجوف,سكاكا,النزهة,مكتب,تجاري,4,0,0
2026,1,الجوف,سكاكا,الصفاء,معرض تجاري,تجاري,3,0,0
2026,1,الجوف,سكاكا,الجوهرة,شقة,سكني,45,14919.44,113.38
2026,1,الجوف,دومة الجندل,خذماء,محل,تجاري,5,0,0
2026,1,الجوف,صوير,الفيصلية,شقة,سكني,47,14697.36,110.84
2026,1,الجوف,سكاكا,الصناعية,استديو,سكني,3,14000,264
2026,1,الجوف,القريات,الأمير عبدالاله بن عبدالعزيز,شقة,سكني,173,13652.23,97.23
2026,1,الجوف,القريات,المروج,شقة,سكني,288,12948.65,100.34
2026,1,الجوف,سكاكا,التلال,فيلا,سكني,3,44500,125.35
2026,1,الجوف,دومة الجندل,الصفاة,محل,تجاري,10,0,0
2026,1,الجوف,طبرجل,الزيتون,استديو,سكني,2,4800,32
2026,1,الجوف,الناصفه,الناصفه,شقة,سكني,11,17555.55,89.11
2026,1,الجوف,القريات,الشفاء,مكتب,تجاري,1,0,0
2026,1,الجوف,سكاكا,النخيل,دور,سكني,7,23942.85,90.49
2026,1,الجوف,سكاكا,الضلع,شقة,سكني,29,12697.66,99.08
2026,1,الجوف,سكاكا,النفل,شقة,سكني,22,16705.26,121.67
2026,1,الجوف,سكاكا,الزهور,دور,سكني,1,18000,75
2026,1,الجوف,سكاكا,الشلهوب,معرض تجاري,تجاري,5,0,0
2026,1,الجوف,سكاكا,الفيصلية,شقة,سكني,191,13819.11,109.93
2026,1,الجوف,دومة الجندل,غرب دومة الجندل,محل,تجاري,4,0,0
2026,1,الجوف,دومة الجندل,الغدير,شقة,سكني,23,10736.84,78.04
2026,1,الجوف,ابو عجرم,ابو عجرم,محل,تجاري,7,0,0
2026,1,الجوف,دومة الجندل,الملك فهد,فيلا,سكني,3,16800,80.62
2026,1,الجوف,سكاكا,النور,استديو,سكني,3,8000,142.66
2026,1,الجوف,القريات,العقيلة الجنوبية,شقة,سكني,39,14842.1,114.64
