السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,تبوك,ضباء,البلد,شقة,سكني,95,19975.92,143.32
2026,1,تبوك,تبوك,الورود,محل,تجاري,206,0,0
2026,1,تبوك,تبوك,الروضة,شقة,سكني,924,14436.95,108.57
2026,1,تبوك,الكر,الكر,محل,تجاري,4,0,0
2026,1,تبوك,تيماء,المنتزة,استديو,سكني,2,8400,122
2026,1,تبوك,تيماء,الحمراء,شقة,سكني,2,12600,75
2026,1,تبوك,القليبه,القليبه,شقة,سكني,8,18000,112.01
2026,1,تبوك,تبوك,السعادة,استديو,سكني,5,6750,235
2026,1,تبوك,تيماء,الأندلس,دور,سكني,3,15600,118.04
2026,1,تبوك,الوجه,المنتزة,شقة,سكني,142,19569.56,155.44
2026,1,تبوك,تيماء,الأندلس,فيلا,سكني,1,16800,131.04
2026,1,تبوك,الوجه,المنتزة,استديو,سكني,4,7600,161.14
2026,1,تبوك,ضباء,المقيطع,محل,تجاري,72,0,0
2026,1,تبوك,أملج,حي ج11,شقة,سكني,2,11000,102.5
2026,1,تبوك,تبوك,الإزدهار,محل,تجاري,1,0,0
2026,1,تبوك,مقنا,مقنا,شقة,سكني,1,65000,1015.62
2026,1,تبوك,تبوك,الصفاء,دور,سكني,8,27750,105.58
2026,1,تبوك,ابا العجاج,ابا العجاج,شقة,سكني,2,18000,120
2026,1,تبوك,أملج,المريحل,محل,تجاري,1,0,0
2026,1,تبوك,تبوك,الحزم,فيلا,سكني,2,70000,233.33
2026,1,تبوك,تبوك,الصفاء,شقة,سكني,313,18150.56,138.3
2026,1,تبوك,تبوك,البلدة القديمة,استديو,سكني,37,6212.9,137.37
2026,1,تبوك,ضباء,المقيطع,مكتب,تجاري,1,0,0
2026,1,تبوك,الوجه,المنتزة,فيلا,سكني,6,94000,184.22
2026,1,تبوك,تيماء,الخبراء,دور,سكني,2,9000,60
2026,1,تبوك,أملج,الصفاء,شقة,سكني,105,21856.38,178.04
2026,1,تبوك,تبوك,المصيف,فيلا,سكني,26,57210.52,123.63
2026,1,تبوك,العيينه,العيينه,شقة,سكني,8,15754.37,107.81
2026,1,تبوك,تبوك,النهضة,شقة,سكني,459,14614.67,105.72
2026,1,تبوك,أملج,المروج,محل,تجاري,1,0,0
2026,1,تبوك,تبوك,غرناطة,محل,تجاري,7,0,0
