المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"43,197,081"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"43,197,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"43,197,339"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"43,197,386"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"43,197,655"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"43,197,670"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"43,194,779"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"43,197,659"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"43,197,599"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"43,197,533"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"43,197,383"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,046"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,197,783"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,006"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,045"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,144"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,241"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,434"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,564"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,639"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,660"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,691"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,717"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,776"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,798"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,946"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,951"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,198,962"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,035"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,090"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,152"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,182"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,279"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"43,199,381"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,525"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,534"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,582"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,593"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,199,874"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,018"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,146"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,386"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,521"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,540"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,609"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"43,200,605"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,692"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,841"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,200,932"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,348"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,361"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,558"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,626"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,655"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,675"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,720"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,916"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,202,340"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,475"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,509"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,724"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,734"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,784"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,828"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,846"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,974"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,201,991"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,202,027"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,202,195"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"43,202,379"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,202,592"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,202,711"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,202,793"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,119"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,508"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"43,204,220"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,542"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,556"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,203,580"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,204,120"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,204,169"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,204,200"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,204,441"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,204,842"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,205,258"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,205,506"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,206,023"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,206,351"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,205,394"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,205,413"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,205,771"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/01/03,"43,206,027"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,206,038"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"43,206,100"
