المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,885"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,879"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,916"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,881"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,940"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,266,543"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,266,546"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,265,232"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,266,545"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,265,240"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,266,544"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,266,542"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,259,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,256,780"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,248,550"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,259,149"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,242,914"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,244,095"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,242,756"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,248,687"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,248,757"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,242,794"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,244,268"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,250,503"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,244,534"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,244,172"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,250,764"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/01/01,"34,244,702"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"34,266,980"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"34,267,051"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"34,267,053"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,865"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,290,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,280,529"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,286,481"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,964"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,290,401"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,284,011"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,285,278"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,715"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,613"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,631"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,285,423"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,280,523"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,280,530"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,280,526"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,286,489"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,718"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,285,279"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,720"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,588"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,286,490"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,286,491"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,620"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,284,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,285,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,621"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,869"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,870"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,871"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,872"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,289,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,290,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,290,138"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,290,423"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,297,713"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,307,211"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,297,712"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,297,704"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,308,507"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,307,210"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,308,980"
