المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 جازان,جيزان,أوراق تجارية,2026/04/14,"18,370,160"
 جازان,جيزان,أوراق تجارية,2026/04/14,"18,373,178"
 نجران,نجران,أوراق تجارية,2026/04/14,"18,358,195"
 نجران,نجران,عقود,2026/04/14,"18,359,015"
 الرياض,الرياض,عقود,2026/04/15,"18,381,877"
 الرياض,الرياض,عقود,2026/04/15,"18,375,077"
 الرياض,الرياض,عقود,2026/04/15,"18,380,230"
 الرياض,الرياض,عقود,2026/04/15,"18,374,902"
 الرياض,الرياض,أوراق تجارية,2026/04/15,"18,380,732"
 الرياض,الرياض,احكام و قرارات,2026/04/15,"18,383,580"
 مكة المكرمه,مكة المكرمة,عقود,2026/04/15,"18,381,505"
 مكة المكرمه,مكة المكرمة,عقود,2026/04/15,"18,383,732"
 مكة المكرمه,جده,أوراق تجارية,2026/04/15,"18,381,879"
 مكة المكرمه,جده,احكام و قرارات,2026/04/15,"18,382,128"
 مكة المكرمه,جده,احكام و قرارات,2026/04/15,"18,382,127"
 مكة المكرمه,جده,احكام و قرارات,2026/04/15,"18,382,126"
 مكة المكرمه,جده,احكام و قرارات,2026/04/15,"18,382,125"
 مكة المكرمه,جده,احكام و قرارات,2026/04/15,"18,381,174"
 مكة المكرمه,جده,إخلاء,2026/04/15,"18,380,596"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/15,"18,382,958"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/15,"18,382,963"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/15,"18,382,962"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/15,"18,382,961"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/15,"18,382,960"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/04/15,"18,379,596"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/15,"18,382,959"
 القصيم,بريده,عقود,2026/04/15,"18,383,921"
 القصيم,بريده,أوراق تجارية,2026/04/15,"18,379,898"
 القصيم,بريده,احكام و قرارات,2026/04/15,"18,383,550"
 القصيم,بريده,عقود,2026/04/15,"18,379,988"
 الشرقية,الدمام,احكام و قرارات,2026/04/15,"18,382,987"
 الشرقية,الدمام,احكام و قرارات,2026/04/15,"18,382,545"
 الشرقية,الدمام,احكام و قرارات,2026/04/15,"18,382,736"
 عسير,ابها,أوراق تجارية,2026/04/15,"18,375,880"
 نجران,نجران,أوراق تجارية,2026/04/15,"18,384,314"
 الرياض,الرياض,عقود,2026/04/16,"18,393,625"
 الرياض,الرياض,احكام و قرارات,2026/04/16,"18,391,547"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/16,"18,386,364"
 الرياض,الرياض,احكام و قرارات,2026/04/16,"18,392,203"
 الرياض,الرياض,أوراق تجارية,2026/04/16,"18,390,691"
 الرياض,الرياض,احكام و قرارات,2026/04/16,"18,392,788"
 مكة المكرمه,جده,عقود,2026/04/16,"18,393,672"
 مكة المكرمه,جده,أوراق تجارية,2026/04/16,"18,391,086"
 مكة المكرمه,جده,أوراق تجارية,2026/04/16,"18,391,408"
 مكة المكرمه,جده,احكام و قرارات,2026/04/16,"18,391,175"
 مكة المكرمه,جده,أوراق تجارية,2026/04/16,"18,391,097"
 مكة المكرمه,جده,أوراق تجارية,2026/04/16,"18,385,632"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/16,"18,390,562"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/04/16,"18,392,449"
 القصيم,بريده,أوراق تجارية,2026/04/16,"18,390,950"
 الشرقية,الدمام,احكام و قرارات,2026/04/16,"18,390,681"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,490"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,491"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,492"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,493"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,494"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,495"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,496"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,497"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,498"
 الشرقية,الدمام,احكام و قرارات,2026/04/16,"18,392,979"
 الشرقية,الدمام,أوراق تجارية,2026/04/16,"18,384,499"
 الشرقية,الدمام,احكام و قرارات,2026/04/16,"18,390,682"
 عسير,ابها,أوراق تجارية,2026/04/16,"18,386,488"
 نجران,نجران,أوراق تجارية,2026/04/16,"18,392,146"
 الجوف,سكاكا,احكام و قرارات,2026/04/16,"18,391,711"
 الباحة,الباحه,احكام و قرارات,2026/04/16,"18,390,226"
 الرياض,الرياض,عقود,2026/04/17,"18,399,718"
 الرياض,الرياض,احكام و قرارات,2026/04/17,"18,400,082"
 الرياض,الرياض,عقود,2026/04/17,"18,399,663"
 الرياض,الرياض,أوراق تجارية,2026/04/17,"18,399,677"
 الرياض,الرياض,عقود,2026/04/17,"18,399,700"
 مكة المكرمه,جده,احكام و قرارات,2026/04/17,"18,398,998"
 القصيم,بريده,أوراق تجارية,2026/04/17,"18,399,582"
 الرياض,الرياض,احكام و قرارات,2026/04/18,"18,409,910"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,102"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,112"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,113"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,097"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,104"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,105"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,106"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,107"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,108"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,109"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,110"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,111"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,103"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,098"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,099"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,100"
 مكة المكرمه,جده,احكام و قرارات,2026/04/18,"18,410,101"
 الرياض,الرياض,أوراق تجارية,2026/04/19,"18,426,182"
 الرياض,الرياض,احكام و قرارات,2026/04/19,"18,421,545"
 الرياض,الرياض,أوراق تجارية,2026/04/19,"18,426,216"
 الرياض,الرياض,أوراق تجارية,2026/04/19,"18,426,215"
 الرياض,الرياض,أوراق تجارية,2026/04/19,"18,426,214"
 الرياض,الرياض,عقود,2026/04/19,"18,421,749"
 الرياض,الرياض,احكام و قرارات,2026/04/19,"18,423,950"
 مكة المكرمه,مكة المكرمة,إخلاء,2026/04/19,"18,424,609"
 مكة المكرمه,جده,احكام و قرارات,2026/04/19,"18,424,523"
 مكة المكرمه,جده,أوراق تجارية,2026/04/19,"18,420,787"
 مكة المكرمه,جده,أوراق تجارية,2026/04/19,"18,421,676"
 مكة المكرمه,جده,احكام و قرارات,2026/04/19,"18,422,670"
 مكة المكرمه,جده,احكام و قرارات,2026/04/19,"18,424,524"
 مكة المكرمه,جده,أوراق تجارية,2026/04/19,"18,421,608"
 مكة المكرمه,جده,أوراق تجارية,2026/04/19,"18,421,635"
 مكة المكرمه,جده,أوراق تجارية,2026/04/19,"18,423,609"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/19,"18,420,810"
 القصيم,بريده,احكام و قرارات,2026/04/19,"18,422,946"
 القصيم,بريده,احكام و قرارات,2026/04/19,"18,422,947"
 الشرقية,الدمام,أوراق تجارية,2026/04/19,"18,410,651"
 الشرقية,الدمام,أوراق تجارية,2026/04/19,"18,410,650"
 الشرقية,الدمام,أوراق تجارية,2026/04/19,"18,422,191"
 الشرقية,الدمام,أوراق تجارية,2026/04/19,"18,410,649"
 الشرقية,الدمام,إخلاء,2026/04/19,"18,422,094"
 الشرقية,الدمام,إخلاء,2026/04/19,"18,423,437"
 الشرقية,الدمام,أوراق تجارية,2026/04/19,"18,421,540"
 الشرقية,الدمام,إخلاء,2026/04/19,"18,426,143"
 الشرقية,حفر الباطن,عقود,2026/04/19,"18,426,056"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/19,"18,411,313"
 الشرقية,حفر الباطن,احكام و قرارات,2026/04/19,"18,412,781"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/19,"18,411,433"
 عسير,ابها,أوراق تجارية,2026/04/19,"18,413,932"
 تبوك,تبوك,احكام و قرارات,2026/04/19,"18,411,387"
 حائل,حائل,أوراق تجارية,2026/04/19,"18,411,715"
 الجوف,سكاكا,عقود,2026/04/19,"18,413,551"
 الحدود الشمالية,عرعر,أوراق تجارية,2026/04/19,"18,425,704"
 الحدود الشمالية,عرعر,عقود,2026/04/19,"18,425,664"
 الباحة,الباحه,عقود,2026/04/19,"18,421,646"
 الرياض,الرياض,عقود,2026/04/20,"18,439,723"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,440,373"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,435,440"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,435,441"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,435,442"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,435,443"
 الرياض,الرياض,عقود,2026/04/20,"18,436,603"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,435,438"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,439,579"
 الرياض,الرياض,عقود,2026/04/20,"18,434,994"
 الرياض,الرياض,احكام و قرارات,2026/04/20,"18,428,141"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,440,374"
 الرياض,الرياض,احكام و قرارات,2026/04/20,"18,440,300"
 الرياض,الرياض,إخلاء,2026/04/20,"18,438,218"
 الرياض,الرياض,إخلاء,2026/04/20,"18,438,217"
 الرياض,الرياض,أوراق تجارية,2026/04/20,"18,435,439"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/20,"18,429,192"
 مكة المكرمه,جده,أوراق تجارية,2026/04/20,"18,439,737"
 مكة المكرمه,جده,عقود,2026/04/20,"18,439,286"
 مكة المكرمه,جده,أوراق تجارية,2026/04/20,"18,428,469"
 مكة المكرمه,جده,عقود,2026/04/20,"18,438,055"
 مكة المكرمه,جده,احكام و قرارات,2026/04/20,"18,435,823"
 مكة المكرمه,جده,إخلاء,2026/04/20,"18,435,525"
 مكة المكرمه,جده,عقود,2026/04/20,"18,439,287"
 مكة المكرمه,جده,أوراق تجارية,2026/04/20,"18,439,738"
 مكة المكرمه,جده,أوراق تجارية,2026/04/20,"18,439,736"
 المدينة المنوره,المدينة المنورة,عقود,2026/04/20,"18,438,026"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/20,"18,438,581"
 الشرقية,الدمام,إخلاء,2026/04/20,"18,429,950"
 الشرقية,الدمام,أوراق تجارية,2026/04/20,"18,436,476"
 الشرقية,الدمام,إخلاء,2026/04/20,"18,440,415"
 الشرقية,الاحساء,عقود,2026/04/20,"18,439,698"
 الشرقية,الاحساء,عقود,2026/04/20,"18,439,697"
 الشرقية,الاحساء,عقود,2026/04/20,"18,439,701"
 الشرقية,الاحساء,عقود,2026/04/20,"18,439,700"
 الشرقية,الاحساء,عقود,2026/04/20,"18,439,699"
 الشرقية,حفر الباطن,عقود,2026/04/20,"18,437,877"
 عسير,ابها,عقود,2026/04/20,"18,439,065"
 عسير,ابها,احكام و قرارات,2026/04/20,"18,439,339"
 عسير,ابها,أوراق تجارية,2026/04/20,"18,435,392"
 حائل,حائل,احكام و قرارات,2026/04/20,"18,438,293"
 جازان,جيزان,احكام و قرارات,2026/04/20,"18,431,362"
 نجران,نجران,عقود,2026/04/20,"18,437,629"
 الحدود الشمالية,عرعر,أوراق تجارية,2026/04/20,"18,438,477"
 الباحة,الباحه,عقود,2026/04/20,"18,437,360"
 الرياض,الرياض,عقود,2026/04/21,"18,455,151"
 الرياض,الرياض,أوراق تجارية,2026/04/21,"18,444,339"
 الرياض,الرياض,عقود,2026/04/21,"18,446,676"
 الرياض,الرياض,أوراق تجارية,2026/04/21,"18,455,368"
 مكة المكرمه,جده,احكام و قرارات,2026/04/21,"18,443,042"
 مكة المكرمه,جده,احكام و قرارات,2026/04/21,"18,452,824"
 مكة المكرمه,جده,أوراق تجارية,2026/04/21,"18,441,546"
 مكة المكرمه,جده,عقود,2026/04/21,"18,453,617"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/21,"18,442,895"
 القصيم,بريده,مزاد,2026/04/21,"18,443,159"
 القصيم,بريده,مزاد,2026/04/21,"18,441,495"
 القصيم,بريده,أوراق تجارية إلكترونية,2026/04/21,"18,451,255"
 القصيم,بريده,احكام و قرارات,2026/04/21,"18,454,094"
 الشرقية,الدمام,عقود,2026/04/21,"18,454,904"
 الشرقية,الدمام,أوراق تجارية,2026/04/21,"18,452,544"
 الشرقية,الدمام,أوراق تجارية,2026/04/21,"18,444,925"
 الشرقية,الدمام,أوراق تجارية,2026/04/21,"18,450,983"
 الشرقية,الدمام,عقود,2026/04/21,"18,445,772"
 الشرقية,الدمام,عقود,2026/04/21,"18,455,623"
 الشرقية,الدمام,عقود,2026/04/21,"18,455,500"
 الشرقية,الدمام,إخلاء,2026/04/21,"18,456,120"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/21,"18,452,181"
 الشرقية,حفر الباطن,احكام و قرارات,2026/04/21,"18,452,084"
 الشرقية,حفر الباطن,احكام و قرارات,2026/04/21,"18,452,085"
 الشرقية,حفر الباطن,احكام و قرارات,2026/04/21,"18,452,083"
 عسير,ابها,عقود,2026/04/21,"18,443,011"
 عسير,ابها,عقود,2026/04/21,"18,442,831"
 عسير,ابها,عقود,2026/04/21,"18,442,996"
 عسير,ابها,عقود,2026/04/21,"18,443,710"
 عسير,ابها,عقود,2026/04/21,"18,443,210"
 عسير,ابها,عقود,2026/04/21,"18,443,306"
 عسير,ابها,عقود,2026/04/21,"18,442,900"
 حائل,حائل,عقود,2026/04/21,"18,450,927"
 الجوف,سكاكا,أوراق تجارية,2026/04/21,"18,453,160"
 الباحة,الباحه,أوراق تجارية,2026/04/21,"18,451,622"
 الرياض,الرياض,عقود,2026/04/22,"18,465,287"
 الرياض,الرياض,إخلاء,2026/04/22,"18,457,673"
 الرياض,الرياض,إخلاء,2026/04/22,"18,465,760"
 الرياض,الرياض,عقود,2026/04/22,"18,466,156"
 الرياض,الرياض,احكام و قرارات,2026/04/22,"18,457,855"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/22,"18,463,770"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/22,"18,457,898"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/22,"18,465,787"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/22,"18,463,771"
 مكة المكرمه,جده,أوراق تجارية,2026/04/22,"18,457,614"
 مكة المكرمه,جده,احكام و قرارات,2026/04/22,"18,464,200"
 القصيم,بريده,أوراق تجارية,2026/04/22,"18,463,561"
 القصيم,بريده,أوراق تجارية,2026/04/22,"18,458,275"
 الشرقية,الدمام,احكام و قرارات,2026/04/22,"18,464,578"
 الشرقية,الدمام,احكام و قرارات,2026/04/22,"18,464,575"
 الشرقية,الدمام,احكام و قرارات,2026/04/22,"18,464,576"
 الشرقية,الدمام,إخلاء,2026/04/22,"18,465,545"
 الشرقية,الدمام,إخلاء,2026/04/22,"18,456,917"
 الشرقية,الدمام,احكام و قرارات,2026/04/22,"18,464,577"
 الشرقية,الدمام,أوراق تجارية,2026/04/22,"18,465,191"
 الشرقية,الدمام,إخلاء,2026/04/22,"18,464,123"
 الشرقية,الدمام,إخلاء,2026/04/22,"18,456,852"
 جازان,جيزان,أوراق تجارية إلكترونية,2026/04/22,"18,465,211"
 جازان,جيزان,أوراق تجارية,2026/04/22,"18,463,084"
 الرياض,الرياض,إخلاء,2026/04/23,"18,472,228"
 الرياض,الرياض,احكام و قرارات,2026/04/23,"18,474,777"
 الرياض,الرياض,احكام و قرارات,2026/04/23,"18,474,775"
 الرياض,الرياض,أوراق تجارية,2026/04/23,"18,471,992"
 الرياض,الرياض,أوراق تجارية,2026/04/23,"18,471,991"
 الرياض,الرياض,أوراق تجارية,2026/04/23,"18,471,990"
 الرياض,الرياض,أوراق تجارية,2026/04/23,"18,468,213"
 الرياض,الرياض,أوراق تجارية,2026/04/23,"18,473,618"
 الرياض,الرياض,أوراق تجارية,2026/04/23,"18,468,214"
 الرياض,الرياض,احكام و قرارات,2026/04/23,"18,474,776"
 مكة المكرمه,جده,عقود,2026/04/23,"18,473,436"
 مكة المكرمه,جده,عقود,2026/04/23,"18,473,792"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/23,"18,474,105"
 الشرقية,الدمام,أوراق تجارية,2026/04/23,"18,472,629"
 الشرقية,الدمام,احكام و قرارات,2026/04/23,"18,466,579"
 الشرقية,الدمام,احكام و قرارات,2026/04/23,"18,466,580"
 الشرقية,الدمام,أوراق تجارية,2026/04/23,"18,472,939"
 الشرقية,الدمام,إخلاء,2026/04/23,"18,474,295"
 الشرقية,الدمام,عقود,2026/04/23,"18,466,598"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/23,"18,472,810"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/23,"18,472,414"
 عسير,ابها,عقود,2026/04/23,"18,471,909"
 عسير,ابها,أوراق تجارية,2026/04/23,"18,473,242"
 عسير,ابها,عقود,2026/04/23,"18,473,428"
 حائل,حائل,أوراق تجارية,2026/04/23,"18,472,344"
 حائل,حائل,عقود,2026/04/23,"18,467,807"
 جازان,جيزان,أوراق تجارية,2026/04/23,"18,474,057"
 الرياض,الرياض,عقود,2026/04/24,"18,481,637"
 مكة المكرمه,جده,احكام و قرارات,2026/04/25,"18,486,964"
 عسير,ابها,أوراق تجارية,2026/04/25,"18,488,242"
 نجران,نجران,أوراق تجارية,2026/04/25,"18,486,640"
 الرياض,الرياض,أوراق تجارية,2026/04/26,"18,500,778"
 الرياض,الرياض,أوراق تجارية,2026/04/26,"18,501,103"
 الرياض,الرياض,عقود,2026/04/26,"18,501,454"
 الرياض,الرياض,احكام و قرارات,2026/04/26,"18,501,280"
 الرياض,الرياض,احكام و قرارات,2026/04/26,"18,501,344"
 الرياض,الرياض,عام,2026/04/26,"18,500,979"
 الرياض,الرياض,احكام و قرارات,2026/04/26,"18,489,777"
 الرياض,الرياض,أوراق تجارية,2026/04/26,"18,502,357"
 الرياض,الرياض,أوراق تجارية,2026/04/26,"18,501,627"
 الرياض,الرياض,احكام و قرارات,2026/04/26,"18,491,701"
 الرياض,الرياض,احكام و قرارات,2026/04/26,"18,499,737"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/26,"18,503,677"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/26,"18,488,933"
 مكة المكرمه,جده,احكام و قرارات,2026/04/26,"18,491,302"
 مكة المكرمه,جده,أوراق تجارية,2026/04/26,"18,501,419"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/26,"18,501,673"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/26,"18,502,373"
 مكة المكرمه,الطائف,عقود,2026/04/26,"18,491,376"
 مكة المكرمه,الطائف,عقود,2026/04/26,"18,491,461"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2026/04/26,"18,500,762"
 الشرقية,الدمام,احكام و قرارات,2026/04/26,"18,503,996"
 الشرقية,الدمام,أوراق تجارية,2026/04/26,"18,503,370"
 الشرقية,الدمام,أوراق تجارية,2026/04/26,"18,503,371"
 الشرقية,الدمام,أوراق تجارية,2026/04/26,"18,503,372"
 الشرقية,الدمام,أوراق تجارية,2026/04/26,"18,503,373"
 الشرقية,الدمام,إخلاء,2026/04/26,"18,504,262"
 الشرقية,الدمام,أوراق تجارية,2026/04/26,"18,504,010"
 الشرقية,الدمام,احكام و قرارات,2026/04/26,"18,503,997"
 عسير,ابها,أوراق تجارية إلكترونية,2026/04/26,"18,504,305"
 تبوك,تبوك,أوراق تجارية,2026/04/26,"18,492,467"
 حائل,حائل,عقود,2026/04/26,"18,499,765"
 جازان,جيزان,أوراق تجارية,2026/04/26,"18,501,253"
 جازان,جيزان,عقود,2026/04/26,"18,503,260"
 نجران,نجران,عقود,2026/04/26,"18,499,539"
 نجران,نجران,أوراق تجارية,2026/04/26,"18,502,133"
 نجران,نجران,أوراق تجارية,2026/04/26,"18,502,378"
 الحدود الشمالية,عرعر,عقود,2026/04/26,"18,505,300"
 الرياض,الرياض,احكام و قرارات,2026/04/27,"18,506,443"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,016"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,015"
 الرياض,الرياض,عقود,2026/04/27,"18,519,305"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,519,486"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,519,485"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,519,484"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,743"
 الرياض,الرياض,احكام و قرارات,2026/04/27,"18,506,855"
 الرياض,الرياض,إخلاء,2026/04/27,"18,519,393"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,745"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,744"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,519,487"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,519,583"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,013"
 الرياض,الرياض,أوراق تجارية,2026/04/27,"18,516,940"
 مكة المكرمه,جده,احكام و قرارات,2026/04/27,"18,517,198"
 مكة المكرمه,جده,احكام و قرارات,2026/04/27,"18,515,941"
 مكة المكرمه,جده,أوراق تجارية,2026/04/27,"18,518,266"
 مكة المكرمه,جده,أوراق تجارية,2026/04/27,"18,505,484"
 مكة المكرمه,جده,أوراق تجارية,2026/04/27,"18,519,915"
 مكة المكرمه,جده,أوراق تجارية,2026/04/27,"18,507,949"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/27,"18,517,427"
 الشرقية,الدمام,أوراق تجارية,2026/04/27,"18,516,601"
 الشرقية,الدمام,أوراق تجارية,2026/04/27,"18,516,181"
 الشرقية,الدمام,أوراق تجارية,2026/04/27,"18,510,462"
 عسير,ابها,أوراق تجارية,2026/04/27,"18,519,870"
 تبوك,تبوك,أوراق تجارية,2026/04/27,"18,518,426"
 تبوك,تبوك,أوراق تجارية إلكترونية,2026/04/27,"18,508,500"
 تبوك,تبوك,أوراق تجارية إلكترونية,2026/04/27,"18,508,501"
 جازان,جيزان,أوراق تجارية,2026/04/27,"18,518,287"
 جازان,جيزان,أوراق تجارية,2026/04/27,"18,517,831"
 جازان,جيزان,عقود,2026/04/27,"18,517,309"
 الحدود الشمالية,عرعر,أوراق تجارية,2026/04/27,"18,507,082"
 الباحة,الباحه,عقود,2026/04/27,"18,515,859"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/28,"18,522,219"
 الرياض,الرياض,أوراق تجارية,2026/04/28,"18,532,493"
 الرياض,الرياض,أوراق تجارية,2026/04/28,"18,534,783"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/28,"18,522,218"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/28,"18,533,606"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/28,"18,532,936"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2026/04/28,"18,533,652"
 مكة المكرمه,جده,أوراق تجارية,2026/04/28,"18,529,261"
 مكة المكرمه,جده,أوراق تجارية,2026/04/28,"18,529,265"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/28,"18,529,395"
 مكة المكرمه,جده,أوراق تجارية,2026/04/28,"18,529,267"
 مكة المكرمه,جده,عقود,2026/04/28,"18,532,335"
 مكة المكرمه,جده,عقود,2026/04/28,"18,521,362"
 مكة المكرمه,جده,احكام و قرارات,2026/04/28,"18,531,002"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/28,"18,533,139"
 المدينة المنوره,المدينة المنورة,عقود,2026/04/28,"18,521,739"
 الشرقية,الدمام,أوراق تجارية,2026/04/28,"18,523,659"
 الشرقية,الدمام,أوراق تجارية,2026/04/28,"18,523,657"
 الشرقية,الدمام,احكام و قرارات,2026/04/28,"18,529,420"
 الشرقية,الدمام,احكام و قرارات,2026/04/28,"18,529,421"
 الشرقية,الدمام,احكام و قرارات,2026/04/28,"18,529,422"
 الشرقية,الدمام,احكام و قرارات,2026/04/28,"18,529,418"
 الشرقية,الدمام,احكام و قرارات,2026/04/28,"18,529,423"
 الشرقية,الدمام,أوراق تجارية,2026/04/28,"18,523,658"
 الشرقية,الدمام,احكام و قرارات,2026/04/28,"18,529,419"
 الشرقية,الدمام,إخلاء,2026/04/28,"18,533,687"
 الشرقية,الدمام,إخلاء,2026/04/28,"18,533,586"
 الشرقية,حفر الباطن,عقود,2026/04/28,"18,533,375"
 الشرقية,حفر الباطن,عقود,2026/04/28,"18,533,383"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/28,"18,534,058"
 تبوك,تبوك,أوراق تجارية,2026/04/28,"18,532,283"
 نجران,نجران,أوراق تجارية إلكترونية,2026/04/28,"18,534,606"
 الرياض,الرياض,أوراق تجارية,2026/04/29,"18,542,621"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/29,"18,544,064"
 الرياض,الرياض,احكام و قرارات,2026/04/29,"18,542,618"
 الرياض,الرياض,أوراق تجارية,2026/04/29,"18,537,035"
 الرياض,الرياض,أوراق تجارية,2026/04/29,"18,537,241"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/29,"18,544,066"
 الرياض,الرياض,أوراق تجارية إلكترونية,2026/04/29,"18,544,065"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2026/04/29,"18,542,499"
 مكة المكرمه,جده,عقود,2026/04/29,"18,541,427"
 مكة المكرمه,جده,عقود,2026/04/29,"18,535,941"
 مكة المكرمه,الطائف,أوراق تجارية,2026/04/29,"18,537,503"
 مكة المكرمه,الطائف,أوراق تجارية إلكترونية,2026/04/29,"18,542,631"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/29,"18,543,760"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/04/29,"18,543,905"
 القصيم,بريده,أوراق تجارية,2026/04/29,"18,543,599"
 الشرقية,الدمام,أوراق تجارية,2026/04/29,"18,536,969"
 الشرقية,الدمام,أوراق تجارية,2026/04/29,"18,536,970"
 الشرقية,الدمام,أوراق تجارية,2026/04/29,"18,536,047"
 الشرقية,الدمام,احكام و قرارات,2026/04/29,"18,542,988"
 الشرقية,الدمام,أوراق تجارية,2026/04/29,"18,537,604"
 الشرقية,الدمام,إخلاء,2026/04/29,"18,535,152"
 الشرقية,الاحساء,أوراق تجارية,2026/04/29,"18,542,659"
 الشرقية,حفر الباطن,أوراق تجارية,2026/04/29,"18,542,228"
 جازان,جيزان,عقود,2026/04/29,"18,537,361"
 جازان,جيزان,أوراق تجارية,2026/04/29,"18,541,553"
 جازان,جيزان,عقود,2026/04/29,"18,542,475"
