المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,586,815"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,184"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,377"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,826"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,327"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,406"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,620"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,636"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,664"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,713"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,587,925"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,139"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,166"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,214"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,428"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,456"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,597"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,668"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,684"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,711"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,787"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,885"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,588,986"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,589,167"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,589,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,589,781"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,590,055"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,590,108"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,590,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,591,235"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,589,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,590,834"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,590,969"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,591,156"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,591,253"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/16,"45,591,540"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,572,665"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,572,618"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,574,705"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,575,357"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,577,492"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,578,319"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,578,209"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/16,"45,579,684"
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,255"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,750"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,674"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,615"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,582,546"
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/16,"45,583,951"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,591,942"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,592,343"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,592,513"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,592,746"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,592,971"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,593,060"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,593,084"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,593,215"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,593,491"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,593,659"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,593,934"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,594,116"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,594,160"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,594,173"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,594,247"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,594,419"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,594,549"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,594,953"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,595,282"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,595,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,595,894"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,596,121"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,596,148"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/17,"45,596,224"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,596,976"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,597,284"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,597,309"
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/17,"45,597,623"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,598,051"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,598,130"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,598,363"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,598,621"
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,2026/06/17,"45,598,588"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,599,599"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,599,649"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,600,151"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,600,266"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/06/17,"45,600,577"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,600,606"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,600,770"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,601,054"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,601,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/06/17,"45,601,888"
