المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,مزاد,2026/04/01,"18,205,720"
 الرياض,الرياض,مزاد,2026/04/01,"18,205,723"
 الرياض,الرياض,مزاد,2026/04/01,"18,205,722"
 الرياض,الرياض,مزاد,2026/04/01,"18,205,727"
 الرياض,الرياض,مزاد,2026/04/01,"18,205,721"
 الرياض,الرياض,مزاد,2026/04/01,"18,212,312"
 مكة المكرمه,جده,مزاد,2026/04/01,"18,213,115"
 مكة المكرمه,جده,مزاد,2026/04/01,"18,211,043"
 مكة المكرمه,الطائف,مزاد,2026/04/01,"18,210,859"
 القصيم,بريده,مزاد,2026/04/01,"18,205,405"
 القصيم,بريده,مزاد,2026/04/01,"18,207,585"
 القصيم,بريده,مزاد,2026/04/01,"18,205,406"
 الشرقية,الدمام,مزاد,2026/04/01,"18,211,950"
 الشرقية,الدمام,مزاد,2026/04/01,"18,211,949"
 الشرقية,الاحساء,مزاد,2026/04/01,"18,206,951"
 عسير,ابها,مزاد,2026/04/01,"18,206,575"
 عسير,ابها,مزاد,2026/04/01,"18,206,504"
 عسير,ابها,مزاد,2026/04/01,"18,207,688"
 حائل,حائل,مزاد,2026/04/01,"18,206,790"
 حائل,حائل,مزاد,2026/04/01,"18,206,762"
 حائل,حائل,مزاد,2026/04/01,"18,207,791"
 حائل,حائل,مزاد,2026/04/01,"18,206,979"
 جازان,جيزان,مزاد,2026/04/01,"18,211,644"
 الرياض,الرياض,مزاد,2026/04/02,"18,222,359"
 الرياض,الرياض,مزاد,2026/04/02,"18,217,387"
 الرياض,الرياض,مزاد,2026/04/02,"18,217,386"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/02,"18,220,883"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/02,"18,222,153"
 مكة المكرمه,الطائف,مزاد,2026/04/02,"18,222,549"
 القصيم,بريده,مزاد,2026/04/02,"18,223,814"
 الشرقية,الدمام,مزاد,2026/04/02,"18,222,443"
 عسير,ابها,مزاد,2026/04/02,"18,216,652"
 عسير,ابها,مزاد,2026/04/02,"18,216,662"
 حائل,حائل,مزاد,2026/04/02,"18,222,828"
 حائل,حائل,مزاد,2026/04/02,"18,222,845"
 الرياض,الرياض,مزاد,2026/04/05,"18,251,285"
 الرياض,الرياض,مزاد,2026/04/05,"18,251,286"
 الرياض,الرياض,مزاد,2026/04/05,"18,251,287"
 الرياض,الرياض,مزاد,2026/04/05,"18,251,284"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/05,"18,250,220"
 مكة المكرمه,جده,مزاد,2026/04/05,"18,250,045"
 مكة المكرمه,جده,مزاد,2026/04/05,"18,250,043"
 مكة المكرمه,جده,مزاد,2026/04/05,"18,239,943"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,248,984"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,248,983"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,251,832"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,248,988"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,240,757"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,248,985"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,248,986"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,240,758"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/05,"18,248,987"
 القصيم,بريده,مزاد,2026/04/05,"18,239,432"
 القصيم,بريده,مزاد,2026/04/05,"18,246,005"
 الشرقية,الدمام,مزاد,2026/04/05,"18,247,439"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,353"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,352"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,358"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,354"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,355"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,356"
 الشرقية,الدمام,مزاد,2026/04/05,"18,248,357"
 الشرقية,الدمام,مزاد,2026/04/05,"18,247,716"
 عسير,ابها,مزاد,2026/04/05,"18,240,340"
 عسير,ابها,مزاد,2026/04/05,"18,240,339"
 الباحة,الباحه,مزاد,2026/04/05,"18,249,093"
 الرياض,الرياض,مزاد,2026/04/06,"18,267,664"
 الرياض,الرياض,مزاد,2026/04/06,"18,268,111"
 الرياض,الرياض,مزاد,2026/04/06,"18,266,980"
 الرياض,الرياض,مزاد,2026/04/06,"18,268,112"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/06,"18,261,682"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/06,"18,270,318"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/06,"18,268,834"
 مكة المكرمه,الطائف,مزاد,2026/04/06,"18,255,647"
 مكة المكرمه,الطائف,مزاد,2026/04/06,"18,255,610"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/06,"18,256,791"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/06,"18,261,868"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/06,"18,257,645"
 القصيم,بريده,مزاد,2026/04/06,"18,265,711"
 القصيم,بريده,مزاد,2026/04/06,"18,258,373"
 القصيم,بريده,مزاد,2026/04/06,"18,255,258"
 الشرقية,الدمام,مزاد,2026/04/06,"18,268,197"
 جازان,جيزان,مزاد,2026/04/06,"18,268,053"
 نجران,نجران,مزاد,2026/04/06,"18,268,601"
 الجوف,سكاكا,مزاد,2026/04/06,"18,270,620"
 الجوف,سكاكا,مزاد,2026/04/06,"18,270,613"
 الجوف,سكاكا,مزاد,2026/04/06,"18,270,600"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,886"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,887"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,888"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,889"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,890"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,891"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,892"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,893"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,894"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,895"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,896"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,897"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,898"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,899"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,900"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,901"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,875"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,876"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,877"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,878"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,879"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,880"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,881"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,904"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,905"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,883"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,884"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,885"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,882"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,902"
 الرياض,الرياض,مزاد,2026/04/07,"18,285,903"
 الرياض,الرياض,مزاد,2026/04/07,"18,283,889"
 الرياض,الرياض,مزاد,2026/04/07,"18,282,771"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/07,"18,273,874"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/07,"18,273,875"
 مكة المكرمه,الطائف,مزاد,2026/04/07,"18,284,055"
 مكة المكرمه,الطائف,مزاد,2026/04/07,"18,284,054"
 القصيم,بريده,مزاد,2026/04/07,"18,281,153"
 القصيم,بريده,مزاد,2026/04/07,"18,271,540"
 القصيم,بريده,مزاد,2026/04/07,"18,274,640"
 الشرقية,الاحساء,مزاد,2026/04/07,"18,273,328"
 الشرقية,الاحساء,مزاد,2026/04/07,"18,274,259"
 الشرقية,حفر الباطن,مزاد,2026/04/07,"18,272,833"
 عسير,ابها,مزاد,2026/04/07,"18,282,309"
 حائل,حائل,مزاد,2026/04/07,"18,282,046"
 جازان,جيزان,مزاد,2026/04/07,"18,281,037"
 الجوف,سكاكا,مزاد,2026/04/07,"18,281,750"
 الرياض,الرياض,مزاد,2026/04/08,"18,287,585"
 الرياض,الرياض,مزاد,2026/04/08,"18,289,830"
 الرياض,الرياض,مزاد,2026/04/08,"18,294,708"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/08,"18,294,089"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/08,"18,295,975"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/08,"18,295,974"
 مكة المكرمه,جده,مزاد,2026/04/08,"18,287,602"
 مكة المكرمه,الطائف,مزاد,2026/04/08,"18,293,927"
 مكة المكرمه,الطائف,مزاد,2026/04/08,"18,293,988"
 القصيم,بريده,مزاد,2026/04/08,"18,288,055"
 القصيم,بريده,مزاد,2026/04/08,"18,288,060"
 القصيم,بريده,مزاد,2026/04/08,"18,288,054"
 القصيم,بريده,مزاد,2026/04/08,"18,288,053"
 القصيم,بريده,مزاد,2026/04/08,"18,288,052"
 القصيم,بريده,مزاد,2026/04/08,"18,288,051"
 القصيم,بريده,مزاد,2026/04/08,"18,288,050"
 القصيم,بريده,مزاد,2026/04/08,"18,288,049"
 القصيم,بريده,مزاد,2026/04/08,"18,288,048"
 القصيم,بريده,مزاد,2026/04/08,"18,288,064"
 القصيم,بريده,مزاد,2026/04/08,"18,288,063"
 القصيم,بريده,مزاد,2026/04/08,"18,288,062"
 القصيم,بريده,مزاد,2026/04/08,"18,288,061"
 القصيم,بريده,مزاد,2026/04/08,"18,288,056"
 القصيم,بريده,مزاد,2026/04/08,"18,288,057"
 القصيم,بريده,مزاد,2026/04/08,"18,288,058"
 القصيم,بريده,مزاد,2026/04/08,"18,288,059"
 الشرقية,الدمام,مزاد,2026/04/08,"18,292,315"
 الشرقية,حفر الباطن,مزاد,2026/04/08,"18,293,970"
 الشرقية,حفر الباطن,مزاد,2026/04/08,"18,293,944"
 حائل,حائل,مزاد,2026/04/08,"18,293,488"
 الحدود الشمالية,عرعر,مزاد,2026/04/08,"18,294,140"
 الرياض,الرياض,مزاد,2026/04/09,"18,305,130"
 الرياض,الرياض,مزاد,2026/04/09,"18,304,811"
 الرياض,الرياض,مزاد,2026/04/09,"18,305,131"
 الرياض,الرياض,مزاد,2026/04/09,"18,304,812"
 الرياض,الرياض,مزاد,2026/04/09,"18,304,813"
 الرياض,الرياض,مزاد,2026/04/09,"18,304,814"
 الرياض,الرياض,مزاد,2026/04/09,"18,304,815"
 الرياض,الرياض,مزاد,2026/04/09,"18,304,810"
 الرياض,الرياض,مزاد,2026/04/09,"18,305,132"
 الرياض,الرياض,مزاد,2026/04/09,"18,305,133"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/09,"18,304,075"
 مكة المكرمه,جده,مزاد,2026/04/09,"18,304,288"
 مكة المكرمه,الطائف,مزاد,2026/04/09,"18,303,365"
 القصيم,بريده,مزاد,2026/04/09,"18,299,163"
 القصيم,بريده,مزاد,2026/04/09,"18,305,529"
 القصيم,بريده,مزاد,2026/04/09,"18,303,550"
 القصيم,بريده,مزاد,2026/04/09,"18,303,491"
 القصيم,بريده,مزاد,2026/04/09,"18,305,232"
 القصيم,بريده,مزاد,2026/04/09,"18,303,023"
 القصيم,بريده,مزاد,2026/04/09,"18,303,024"
 القصيم,بريده,مزاد,2026/04/09,"18,303,025"
 القصيم,بريده,مزاد,2026/04/09,"18,305,528"
 القصيم,بريده,مزاد,2026/04/09,"18,299,114"
 الشرقية,الدمام,مزاد,2026/04/09,"18,303,330"
 الشرقية,الدمام,مزاد,2026/04/09,"18,305,905"
 حائل,حائل,مزاد,2026/04/09,"18,298,738"
 حائل,حائل,مزاد,2026/04/09,"18,298,305"
 حائل,حائل,مزاد,2026/04/09,"18,298,304"
 حائل,حائل,مزاد,2026/04/09,"18,298,303"
 حائل,حائل,مزاد,2026/04/09,"18,298,302"
 حائل,حائل,مزاد,2026/04/09,"18,298,301"
 حائل,حائل,مزاد,2026/04/09,"18,298,300"
 حائل,حائل,مزاد,2026/04/09,"18,298,299"
 حائل,حائل,مزاد,2026/04/09,"18,298,298"
 حائل,حائل,مزاد,2026/04/09,"18,298,308"
 حائل,حائل,مزاد,2026/04/09,"18,298,307"
 حائل,حائل,مزاد,2026/04/09,"18,298,306"
 نجران,نجران,مزاد,2026/04/09,"18,298,691"
 الرياض,الرياض,مزاد,2026/04/11,"18,319,200"
 الرياض,الرياض,مزاد,2026/04/11,"18,319,522"
 الرياض,الرياض,مزاد,2026/04/11,"18,319,720"
 الرياض,الرياض,مزاد,2026/04/11,"18,319,510"
 الرياض,الرياض,مزاد,2026/04/12,"18,336,715"
 الرياض,الرياض,مزاد,2026/04/12,"18,324,244"
 الرياض,الرياض,مزاد,2026/04/12,"18,324,245"
 الرياض,الرياض,مزاد,2026/04/12,"18,324,242"
 الرياض,الرياض,مزاد,2026/04/12,"18,336,861"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,659"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,658"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,657"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,656"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,655"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,654"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,653"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,660"
 الرياض,الرياض,مزاد,2026/04/12,"18,335,661"
 الرياض,الرياض,مزاد,2026/04/12,"18,334,152"
 الرياض,الرياض,مزاد,2026/04/12,"18,321,335"
 الرياض,الرياض,مزاد,2026/04/12,"18,324,243"
 الرياض,الرياض,مزاد,2026/04/12,"18,336,860"
 الرياض,الرياض,مزاد,2026/04/12,"18,321,334"
 الرياض,الرياض,مزاد,2026/04/12,"18,322,280"
 الرياض,الرياض,مزاد,2026/04/12,"18,321,336"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,271"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,272"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,273"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,278"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,280"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,281"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,282"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,283"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,266"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,267"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,274"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,275"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,276"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,277"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,284"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,285"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,268"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,269"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,270"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,331,279"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,323,067"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/12,"18,323,237"
 مكة المكرمه,جده,مزاد,2026/04/12,"18,332,822"
 مكة المكرمه,جده,مزاد,2026/04/12,"18,333,534"
 القصيم,بريده,مزاد,2026/04/12,"18,321,918"
 الشرقية,الدمام,مزاد,2026/04/12,"18,334,500"
 الشرقية,الدمام,مزاد,2026/04/12,"18,334,854"
 الشرقية,الاحساء,مزاد,2026/04/12,"18,336,554"
 الشرقية,الاحساء,مزاد,2026/04/12,"18,336,555"
 حائل,حائل,مزاد,2026/04/12,"18,337,051"
 حائل,حائل,مزاد,2026/04/12,"18,337,052"
 حائل,حائل,مزاد,2026/04/12,"18,337,054"
 حائل,حائل,مزاد,2026/04/12,"18,337,055"
 حائل,حائل,مزاد,2026/04/12,"18,337,056"
 حائل,حائل,مزاد,2026/04/12,"18,337,047"
 حائل,حائل,مزاد,2026/04/12,"18,337,049"
 حائل,حائل,مزاد,2026/04/12,"18,337,042"
 حائل,حائل,مزاد,2026/04/12,"18,337,043"
 حائل,حائل,مزاد,2026/04/12,"18,337,044"
 حائل,حائل,مزاد,2026/04/12,"18,337,045"
 حائل,حائل,مزاد,2026/04/12,"18,337,046"
 حائل,حائل,مزاد,2026/04/12,"18,337,048"
 حائل,حائل,مزاد,2026/04/12,"18,337,050"
 حائل,حائل,مزاد,2026/04/12,"18,320,771"
 حائل,حائل,مزاد,2026/04/12,"18,320,752"
 حائل,حائل,مزاد,2026/04/12,"18,332,981"
 الباحة,الباحه,مزاد,2026/04/12,"18,322,246"
 الباحة,الباحه,مزاد,2026/04/12,"18,322,245"
 الباحة,الباحه,مزاد,2026/04/12,"18,322,244"
 الباحة,الباحه,مزاد,2026/04/12,"18,322,243"
 الرياض,الرياض,مزاد,2026/04/13,"18,355,847"
 الرياض,الرياض,مزاد,2026/04/13,"18,355,849"
 الرياض,الرياض,مزاد,2026/04/13,"18,355,848"
 الرياض,الرياض,مزاد,2026/04/13,"18,356,527"
 الرياض,الرياض,مزاد,2026/04/13,"18,356,367"
 مكة المكرمه,جده,مزاد,2026/04/13,"18,340,576"
 مكة المكرمه,جده,مزاد,2026/04/13,"18,352,540"
 القصيم,بريده,مزاد,2026/04/13,"18,340,693"
 الشرقية,الدمام,مزاد,2026/04/13,"18,353,099"
 الشرقية,الدمام,مزاد,2026/04/13,"18,355,295"
 الشرقية,الدمام,مزاد,2026/04/13,"18,344,454"
 الشرقية,الاحساء,مزاد,2026/04/13,"18,350,920"
 جازان,جيزان,مزاد,2026/04/13,"18,351,671"
 الجوف,سكاكا,مزاد,2026/04/13,"18,355,671"
 الرياض,الرياض,مزاد,2026/04/14,"18,370,789"
 الرياض,الرياض,مزاد,2026/04/14,"18,369,971"
 الرياض,الرياض,مزاد,2026/04/14,"18,358,383"
 الرياض,الرياض,مزاد,2026/04/14,"18,358,384"
 مكة المكرمه,جده,مزاد,2026/04/14,"18,356,727"
 مكة المكرمه,جده,مزاد,2026/04/14,"18,356,737"
 مكة المكرمه,جده,مزاد,2026/04/14,"18,368,015"
 مكة المكرمه,جده,مزاد,2026/04/14,"18,368,014"
 مكة المكرمه,جده,مزاد,2026/04/14,"18,366,293"
 القصيم,بريده,مزاد,2026/04/14,"18,368,179"
 الشرقية,الدمام,مزاد,2026/04/14,"18,366,624"
 الشرقية,الدمام,مزاد,2026/04/14,"18,366,579"
 عسير,ابها,مزاد,2026/04/14,"18,366,915"
 حائل,حائل,مزاد,2026/04/14,"18,357,423"
 نجران,نجران,مزاد,2026/04/14,"18,366,936"
 الباحة,الباحه,مزاد,2026/04/14,"18,368,097"
 الرياض,الرياض,مزاد,2026/04/15,"18,382,356"
 الرياض,الرياض,مزاد,2026/04/15,"18,382,992"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,340"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,407"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,406"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,405"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,404"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,403"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,402"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,401"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,400"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,347"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,346"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,345"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,344"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,343"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,342"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,341"
 الرياض,الرياض,مزاد,2026/04/15,"18,380,024"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,212"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,211"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,207"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,198"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,197"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,199"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,206"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,205"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,204"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,203"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,202"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,209"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,210"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,200"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,201"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,208"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,375,488"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,381,123"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/15,"18,382,018"
 مكة المكرمه,جده,مزاد,2026/04/15,"18,382,462"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,784"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,783"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,790"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,789"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,788"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,787"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,786"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/15,"18,380,785"
 القصيم,بريده,مزاد,2026/04/15,"18,381,111"
 القصيم,بريده,مزاد,2026/04/15,"18,380,592"
 القصيم,بريده,مزاد,2026/04/15,"18,380,774"
 القصيم,بريده,مزاد,2026/04/15,"18,381,113"
 القصيم,بريده,مزاد,2026/04/15,"18,381,112"
 القصيم,بريده,مزاد,2026/04/15,"18,381,464"
 تبوك,تبوك,مزاد,2026/04/15,"18,381,797"
 حائل,حائل,مزاد,2026/04/15,"18,374,712"
 نجران,نجران,مزاد,2026/04/15,"18,383,723"
 الرياض,الرياض,مزاد,2026/04/16,"18,391,153"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/16,"18,393,714"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/16,"18,392,445"
 مكة المكرمه,جده,مزاد,2026/04/16,"18,390,509"
 مكة المكرمه,جده,مزاد,2026/04/16,"18,392,028"
 مكة المكرمه,الطائف,مزاد,2026/04/16,"18,393,349"
 مكة المكرمه,الطائف,مزاد,2026/04/16,"18,393,347"
 القصيم,بريده,مزاد,2026/04/16,"18,386,169"
 القصيم,بريده,مزاد,2026/04/16,"18,390,343"
 الشرقية,الدمام,مزاد,2026/04/16,"18,387,025"
 الشرقية,حفر الباطن,مزاد,2026/04/16,"18,391,170"
 الشرقية,حفر الباطن,مزاد,2026/04/16,"18,390,248"
 الشرقية,حفر الباطن,مزاد,2026/04/16,"18,391,171"
 عسير,ابها,مزاد,2026/04/16,"18,393,311"
 عسير,ابها,مزاد,2026/04/16,"18,392,936"
 عسير,ابها,مزاد,2026/04/16,"18,392,935"
 الجوف,سكاكا,مزاد,2026/04/16,"18,386,951"
 الجوف,سكاكا,مزاد,2026/04/16,"18,386,957"
 الشرقية,الدمام,مزاد,2026/04/18,"18,409,885"
 الرياض,الرياض,مزاد,2026/04/19,"18,426,791"
 الرياض,الرياض,مزاد,2026/04/19,"18,411,641"
 الرياض,الرياض,مزاد,2026/04/19,"18,424,630"
 الرياض,الرياض,مزاد,2026/04/19,"18,424,631"
 الرياض,الرياض,مزاد,2026/04/19,"18,424,632"
 الرياض,الرياض,مزاد,2026/04/19,"18,424,629"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/19,"18,422,252"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/19,"18,425,750"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/19,"18,426,348"
 مكة المكرمه,جده,مزاد,2026/04/19,"18,410,404"
 مكة المكرمه,جده,مزاد,2026/04/19,"18,425,710"
 مكة المكرمه,الطائف,مزاد,2026/04/19,"18,424,120"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/19,"18,412,038"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/19,"18,413,770"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/19,"18,424,800"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/19,"18,412,039"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/19,"18,412,037"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/19,"18,413,290"
 القصيم,بريده,مزاد,2026/04/19,"18,425,203"
 القصيم,بريده,مزاد,2026/04/19,"18,425,944"
 القصيم,بريده,مزاد,2026/04/19,"18,421,768"
 القصيم,بريده,مزاد,2026/04/19,"18,411,101"
 القصيم,بريده,مزاد,2026/04/19,"18,421,767"
 الشرقية,الدمام,مزاد,2026/04/19,"18,425,894"
 الشرقية,الدمام,مزاد,2026/04/19,"18,412,311"
 الشرقية,الدمام,مزاد,2026/04/19,"18,426,175"
 حائل,حائل,مزاد,2026/04/19,"18,411,634"
 حائل,حائل,مزاد,2026/04/19,"18,421,654"
 حائل,حائل,مزاد,2026/04/19,"18,424,025"
 الرياض,الرياض,مزاد,2026/04/20,"18,439,174"
 مكة المكرمه,مكة المكرمة,مزاد,2026/04/20,"18,437,370"
 مكة المكرمه,جده,مزاد,2026/04/20,"18,438,254"
 مكة المكرمه,جده,مزاد,2026/04/20,"18,427,912"
 مكة المكرمه,الطائف,مزاد,2026/04/20,"18,429,094"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,430,238"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,435,334"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,435,333"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,435,332"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,435,331"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,435,330"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,437,741"
 المدينة المنوره,المدينة المنورة,مزاد,2026/04/20,"18,435,329"
